Movie_Title,Budgets
"<a href=""/movie/Garfield-The-Movie#tab=summary"">Garfield: The Movie</a>","$50,000,000"
"<a href=""/movie/Christmas-with-the-Kranks#tab=summary"">Christmas with the Kranks</a>","$50,000,000"
"<a href=""/movie/V-for-Vendetta#tab=summary"">V for Vendetta</a>","$50,000,000"
"<a href=""/movie/Outbreak#tab=summary"">Outbreak</a>","$50,000,000"
"<a href=""/movie/Race-to-Witch-Mountain#tab=summary"">Race to Witch Mountain</a>","$50,000,000"
"<a href=""/movie/Forgotten-The#tab=summary"">The Forgotten</a>","$50,000,000"
"<a href=""/movie/Herbie-Fully-Loaded#tab=summary"">Herbie: Fully Loaded</a>","$50,000,000"
"<a href=""/movie/Shanghai-Knights#tab=summary"">Shanghai Knights</a>","$50,000,000"
"<a href=""/movie/Planes-Fire-and-Rescue#tab=summary"">Planes: Fire and Rescue</a>","$50,000,000"
"<a href=""/movie/Curious-George#tab=summary"">Curious George</a>","$50,000,000"
"<a href=""/movie/American-Reunion#tab=summary"">American Reunion</a>","$50,000,000"
"<a href=""/movie/Hansel-and-Gretel-Witch-Hunters#tab=summary"">Hansel &amp; Gretel: Witch Hunters</a>","$50,000,000"
"<a href=""/movie/I-am-Number-Four#tab=summary"">I am Number Four</a>","$50,000,000"
"<a href=""/movie/Dont-Say-a-Word#tab=summary"">Donât Say a Word</a>","$50,000,000"
"<a href=""/movie/13-Hours-The-Secret-Soldiers-of-Benghazi#tab=summary"">13 Hours: The Secret Soldiers of Benghazi</a>","$50,000,000"
"<a href=""/movie/Unfaithful#tab=summary"">Unfaithful</a>","$50,000,000"
"<a href=""/movie/American-Made#tab=summary"">American Made</a>","$50,000,000"
"<a href=""/movie/Syriana#tab=summary"">Syriana</a>","$50,000,000"
"<a href=""/movie/Resident-Evil-Apocalypse#tab=summary"">Resident Evil: Apocalypse</a>","$50,000,000"
"<a href=""/movie/Book-of-Life-The#tab=summary"">The Book of Life</a>","$50,000,000"
"<a href=""/movie/Absolute-Power#tab=summary"">Absolute Power</a>","$50,000,000"
"<a href=""/movie/Firewall#tab=summary"">Firewall</a>","$50,000,000"
"<a href=""/movie/Game-The-(1997)#tab=summary"">The Game</a>","$50,000,000"
"<a href=""/movie/GI-Jane#tab=summary"">G.I. Jane</a>","$50,000,000"
"<a href=""/movie/Into-the-Storm#tab=summary"">Into the Storm</a>","$50,000,000"
"<a href=""/movie/Judge-The#tab=summary"">The Judge</a>","$50,000,000"
"<a href=""/movie/Silent-Hill#tab=summary"">Silent Hill</a>","$50,000,000"
"<a href=""/movie/Replacements-The#tab=summary"">The Replacements</a>","$50,000,000"
"<a href=""/movie/Negotiator-The#tab=summary"">The Negotiator</a>","$50,000,000"
"<a href=""/movie/War-Dogs#tab=summary"">War Dogs</a>","$50,000,000"
"<a href=""/movie/Beverly-Hills-Cop-III#tab=summary"">Beverly Hills Cop III</a>","$50,000,000"
"<a href=""/movie/Gremlins-2-The-New-Batch#tab=summary"">Gremlins 2: The New Batch</a>","$50,000,000"
"<a href=""/movie/Peacemaker-The#tab=summary"">The Peacemaker</a>","$50,000,000"
"<a href=""/movie/Out-of-Time#tab=summary"">Out of Time</a>","$50,000,000"
"<a href=""/movie/Bridget-Jones-The-Edge-Of-Reason#tab=summary"">Bridget Jones: The Edge Of Reason</a>","$50,000,000"
"<a href=""/movie/Beach-The#tab=summary"">The Beach</a>","$50,000,000"
"<a href=""/movie/Adventures-of-Sharkboy-and-Lavagirl-in-3-D-The#tab=summary"">The Adventures of Sharkboy and Lavagirl in 3-D</a>","$50,000,000"
"<a href=""/movie/On-Deadly-Ground#tab=summary"">On Deadly Ground</a>","$50,000,000"
"<a href=""/movie/Ninja-Assassin#tab=summary"">Ninja Assassin</a>","$50,000,000"
"<a href=""/movie/Raising-Helen#tab=summary"">Raising Helen</a>","$50,000,000"
"<a href=""/movie/Nice-Guys-The#tab=summary"">The Nice Guys</a>","$50,000,000"
"<a href=""/movie/For-Love-of-the-Game#tab=summary"">For Love of the Game</a>","$50,000,000"
"<a href=""/movie/Jack-Frost#tab=summary"">Jack Frost</a>","$50,000,000"
"<a href=""/movie/Marmaduke#tab=summary"">Marmaduke</a>","$50,000,000"
"<a href=""/movie/Striptease#tab=summary"">Striptease</a>","$50,000,000"
"<a href=""/movie/Hereafter#tab=summary"">Hereafter</a>","$50,000,000"
"<a href=""/movie/Murder-by-Numbers#tab=summary"">Murder by Numbers</a>","$50,000,000"
"<a href=""/movie/Assassins-(1995)#tab=summary"">Assassins</a>","$50,000,000"
"<a href=""/movie/Zoolander-2-(2016)#tab=summary"">Zoolander 2</a>","$50,000,000"
"<a href=""/movie/Defiance#tab=summary"">Defiance</a>","$50,000,000"
"<a href=""/movie/Hannibal-Rising#tab=summary"">Hannibal Rising</a>","$50,000,000"
"<a href=""/movie/Story-of-Us-The#tab=summary"">The Story of Us</a>","$50,000,000"
"<a href=""/movie/Host-The#tab=summary"">The Host</a>","$50,000,000"
"<a href=""/movie/Basic#tab=summary"">Basic</a>","$50,000,000"
"<a href=""/movie/Run-All-Night#tab=summary"">Run All Night</a>","$50,000,000"
"<a href=""/movie/Blood-Work#tab=summary"">Blood Work</a>","$50,000,000"
"<a href=""/movie/International-The#tab=summary"">The International</a>","$50,000,000"
"<a href=""/movie/Escape-from-L-A#tab=summary"">Escape from L.A.</a>","$50,000,000"
"<a href=""/movie/Twisted#tab=summary"">Twisted</a>","$50,000,000"
"<a href=""/movie/Life-Aquatic-with-Steve-Zissou-The#tab=summary"">The Life Aquatic with Steve Zissou</a>","$50,000,000"
"<a href=""/movie/Iron-Giant-The#tab=summary"">The Iron Giant</a>","$50,000,000"
"<a href=""/movie/Hellboy-(2019)#tab=summary"">Hellboy</a>","$50,000,000"
"<a href=""/movie/Your-Highness#tab=summary"">Your Highness</a>","$50,000,000"
"<a href=""/movie/Snowden#tab=summary"">Snowden</a>","$50,000,000"
"<a href=""/movie/Dream-House#tab=summary"">Dream House</a>","$50,000,000"
"<a href=""/movie/Free-State-of-Jones#tab=summary"">Free State of Jones</a>","$50,000,000"
"<a href=""/movie/Gamer#tab=summary"">Gamer</a>","$50,000,000"
"<a href=""/movie/Man-of-the-House-(2005)#tab=summary"">Man of the House</a>","$50,000,000"
"<a href=""/movie/Life-of-David-Gale-The#tab=summary"">The Life of David Gale</a>","$50,000,000"
"<a href=""/movie/Beautiful-Creatures-(2012)#tab=summary"">Beautiful Creatures</a>","$50,000,000"
"<a href=""/movie/Into-the-Blue#tab=summary"">Into the Blue</a>","$50,000,000"
"<a href=""/movie/Eastern-Promises#tab=summary"">Eastern Promises</a>","$50,000,000"
"<a href=""/movie/Babys-Day-Out#tab=summary"">Baby's Day Out</a>","$50,000,000"
"<a href=""/movie/Messenger-The-The-Story-of-Joan-of-Arc#tab=summary"">The Messenger: The Story of Joan of Arc</a>","$50,000,000"
"<a href=""/movie/Fair-Game#tab=summary"">Fair Game</a>","$50,000,000"
"<a href=""/movie/Drive-Angry#tab=summary"">Drive Angry</a>","$50,000,000"
"<a href=""/movie/Mad-City#tab=summary"">Mad City</a>","$50,000,000"
"<a href=""/movie/Scarlet-Letter-The#tab=summary"">The Scarlet Letter</a>","$50,000,000"
"<a href=""/movie/Domino#tab=summary"">Domino</a>","$50,000,000"
"<a href=""/movie/Jade#tab=summary"">Jade</a>","$50,000,000"
"<a href=""/movie/Street-Fighter-The-Legend-of-Chun-Li#tab=summary"">Street Fighter: The Legend of Chun-Li</a>","$50,000,000"
"<a href=""/movie/Death-to-Smoochy#tab=summary"">Death to Smoochy</a>","$50,000,000"
"<a href=""/movie/Early-Man-(UK)#tab=summary"">Early Man</a>","$50,000,000"
"<a href=""/movie/Boat-That-Rocked-The#tab=summary"">The Boat That Rocked</a>","$50,000,000"
"<a href=""/movie/Big-Bounce-The#tab=summary"">The Big Bounce</a>","$50,000,000"
"<a href=""/movie/What-Planet-Are-You-From#tab=summary"">What Planet Are You From?</a>","$50,000,000"
"<a href=""/movie/Liu-Lang-Di-Qiu-(China)-(2019)#tab=summary"">Liu Lang Di Qiu</a>","$50,000,000"
"<a href=""/movie/Arctic-Dogs-(2019)#tab=summary"">Arctic Dogs</a>","$50,000,000"
"<a href=""/movie/Child-44#tab=summary"">Child 44</a>","$50,000,000"
"<a href=""/movie/Outlander#tab=summary"">Outlander</a>","$50,000,000"
"<a href=""/movie/Upside-Down#tab=summary"">Upside Down</a>","$50,000,000"
"<a href=""/movie/Shanghai#tab=summary"">Shanghai</a>","$50,000,000"
"<a href=""/movie/Hannibal-the-Conqueror#tab=summary"">Hannibal the Conqueror</a>","$50,000,000"
"<a href=""/movie/Rhythm-Section-The-(UK)#tab=summary"">The Rhythm Section</a>","$50,000,000"
"<a href=""/movie/Dora-and-the-Lost-City-of-Gold-(2019)#tab=summary"">Dora and the Lost City of Gold</a>","$49,000,000"
"<a href=""/movie/One-The-(2001)#tab=summary"">The One</a>","$49,000,000"
"<a href=""/movie/Chappie#tab=summary"">Chappie</a>","$49,000,000"
"<a href=""/movie/Adventures-of-Ford-Fairlane-The#tab=summary"">The Adventures of Ford Fairlane</a>","$49,000,000"
"<a href=""/movie/Anna-Karenina-(2012)#tab=summary"">Anna Karenina</a>","$49,000,000"
"<a href=""/movie/Indiana-Jones-and-the-Last-Crusade#tab=summary"">Indiana Jones and the Last Crusade</a>","$48,000,000"
"<a href=""/movie/Ring-The#tab=summary"">The Ring</a>","$48,000,000"
"<a href=""/movie/Traffic#tab=summary"">Traffic</a>","$48,000,000"
"<a href=""/movie/Panic-Room#tab=summary"">Panic Room</a>","$48,000,000"
"<a href=""/movie/Taken-3#tab=summary"">Taken 3</a>","$48,000,000"
"<a href=""/movie/Zombieland-Double-Tap-(2019)#tab=summary"">Zombieland: Double Tap</a>","$48,000,000"
"<a href=""/movie/Thomas-Crown-Affair-The-(1999)#tab=summary"">The Thomas Crown Affair</a>","$48,000,000"
"<a href=""/movie/Instant-Family-(2018)#tab=summary"">Instant Family</a>","$48,000,000"
"<a href=""/movie/Bone-Collector-The#tab=summary"">The Bone Collector</a>","$48,000,000"
"<a href=""/movie/Three-Kings#tab=summary"">Three Kings</a>","$48,000,000"
"<a href=""/movie/Tooth-Fairy#tab=summary"">Tooth Fairy</a>","$48,000,000"
"<a href=""/movie/Rat-Race#tab=summary"">Rat Race</a>","$48,000,000"
"<a href=""/movie/310-to-Yuma#tab=summary"">3:10 to Yuma</a>","$48,000,000"
"<a href=""/movie/K-PAX#tab=summary"">K-PAX</a>","$48,000,000"
"<a href=""/movie/Kate-and-Leopold#tab=summary"">Kate and Leopold</a>","$48,000,000"
"<a href=""/movie/Bedazzled#tab=summary"">Bedazzled</a>","$48,000,000"
"<a href=""/movie/Out-of-Sight-(1998)#tab=summary"">Out of Sight</a>","$48,000,000"
"<a href=""/movie/Cotton-Club-The#tab=summary"">The Cotton Club</a>","$48,000,000"
"<a href=""/movie/Charlies-Angels-(2019)#tab=summary"">Charlieâs Angels</a>","$48,000,000"
"<a href=""/movie/Rambo#tab=summary"">Rambo</a>","$47,500,000"
"<a href=""/movie/Infiltrator-The#tab=summary"">The Infiltrator</a>","$47,500,000"
"<a href=""/movie/Dick-Tracy#tab=summary"">Dick Tracy</a>","$47,000,000"
"<a href=""/movie/Arrival-(2016)#tab=summary"">Arrival</a>","$47,000,000"
"<a href=""/movie/Cable-Guy-The#tab=summary"">The Cable Guy</a>","$47,000,000"
"<a href=""/movie/Addams-Family-Values#tab=summary"">Addams Family Values</a>","$47,000,000"
"<a href=""/movie/Earth-(2008)#tab=summary"">Earth</a>","$47,000,000"
"<a href=""/movie/Riding-in-Cars-with-Boys#tab=summary"">Riding in Cars with Boys</a>","$47,000,000"
"<a href=""/movie/Happily-NEver-After#tab=summary"">Happily N'Ever After</a>","$47,000,000"
"<a href=""/movie/Solaris#tab=summary"">Solaris</a>","$47,000,000"
"<a href=""/movie/Jonah-Hex#tab=summary"">Jonah Hex</a>","$47,000,000"
"<a href=""/movie/Mary-Reilly#tab=summary"">Mary Reilly</a>","$47,000,000"
"<a href=""/movie/Silence-(2016)#tab=summary"">Silence</a>","$46,500,000"
"<a href=""/movie/Mr-Nobody#tab=summary"">Mr. Nobody</a>","$46,500,000"
"<a href=""/movie/My-Best-Friends-Wedding#tab=summary"">My Best Friend's Wedding</a>","$46,000,000"
"<a href=""/movie/Americas-Sweethearts#tab=summary"">America's Sweethearts</a>","$46,000,000"
"<a href=""/movie/Star-Trek-First-Contact#tab=summary"">Star Trek: First Contact</a>","$46,000,000"
"<a href=""/movie/Insomnia-(2002)#tab=summary"">Insomnia</a>","$46,000,000"
"<a href=""/movie/Prisoners#tab=summary"">Prisoners</a>","$46,000,000"
"<a href=""/movie/Courage-Under-Fire#tab=summary"">Courage Under Fire</a>","$46,000,000"
"<a href=""/movie/Inchon#tab=summary"">Inchon</a>","$46,000,000"
"<a href=""/movie/Arthur-and-the-War-of-Two-Worlds#tab=summary"">Arthur and the War of Two Worlds</a>","$45,500,000"
"<a href=""/movie/Liar-Liar#tab=summary"">Liar Liar</a>","$45,000,000"
"<a href=""/movie/Bugs-Life-A#tab=summary"">A Bug's Life</a>","$45,000,000"
"<a href=""/movie/Taken-2#tab=summary"">Taken 2</a>","$45,000,000"
"<a href=""/movie/Flintstones-The#tab=summary"">The Flintstones</a>","$45,000,000"
"<a href=""/movie/Scary-Movie-3#tab=summary"">Scary Movie 3</a>","$45,000,000"
"<a href=""/movie/Miss-Congeniality#tab=summary"">Miss Congeniality</a>","$45,000,000"
"<a href=""/movie/Pitch-Perfect-3#tab=summary"">Pitch Perfect 3</a>","$45,000,000"
"<a href=""/movie/Journey-to-the-Center-of-the-Earth-(2008)#tab=summary"">Journey to the Center of the Earth</a>","$45,000,000"
"<a href=""/movie/Pelican-Brief-The#tab=summary"">The Pelican Brief</a>","$45,000,000"
"<a href=""/movie/Princess-Diaries-2-Royal-Engagement-The#tab=summary"">The Princess Diaries 2: Royal Engagement</a>","$45,000,000"
"<a href=""/movie/Bucket-List-The#tab=summary"">The Bucket List</a>","$45,000,000"
"<a href=""/movie/Client-The#tab=summary"">The Client</a>","$45,000,000"
"<a href=""/movie/Muppets-The#tab=summary"">The Muppets</a>","$45,000,000"
"<a href=""/movie/Patriot-Games#tab=summary"">Patriot Games</a>","$45,000,000"
"<a href=""/movie/Monster-in-Law#tab=summary"">Monster-in-Law</a>","$45,000,000"
"<a href=""/movie/Training-Day#tab=summary"">Training Day</a>","$45,000,000"
"<a href=""/movie/Girl-on-the-Train-The-(2016)#tab=summary"">The Girl on the Train</a>","$45,000,000"
"<a href=""/movie/Galaxy-Quest#tab=summary"">Galaxy Quest</a>","$45,000,000"
"<a href=""/movie/Scary-Movie-2#tab=summary"">Scary Movie 2</a>","$45,000,000"
"<a href=""/movie/Blade#tab=summary"">Blade</a>","$45,000,000"
"<a href=""/movie/Coach-Carter#tab=summary"">Coach Carter</a>","$45,000,000"
"<a href=""/movie/Bounty-Hunter-The#tab=summary"">The Bounty Hunter</a>","$45,000,000"
"<a href=""/movie/Changing-Lanes#tab=summary"">Changing Lanes</a>","$45,000,000"
"<a href=""/movie/Anaconda#tab=summary"">Anaconda</a>","$45,000,000"
"<a href=""/movie/Underworld-Evolution#tab=summary"">Underworld: Evolution</a>","$45,000,000"
"<a href=""/movie/Coyote-Ugly#tab=summary"">Coyote Ugly</a>","$45,000,000"
"<a href=""/movie/Beautiful-Day-in-the-Neighborhood-A-(2019)#tab=summary"">A Beautiful Day in the Neighborhood</a>","$45,000,000"
"<a href=""/movie/Love-Actually#tab=summary"">Love Actually</a>","$45,000,000"
"<a href=""/movie/Jack-(1996)#tab=summary"">Jack</a>","$45,000,000"
"<a href=""/movie/Specialist-The#tab=summary"">The Specialist</a>","$45,000,000"
"<a href=""/movie/Office-Christmas-Party#tab=summary"">Office Christmas Party</a>","$45,000,000"
"<a href=""/movie/Tin-Cup#tab=summary"">Tin Cup</a>","$45,000,000"
"<a href=""/movie/Yours-Mine-and-Ours-(2005)#tab=summary"">Yours, Mine and Ours</a>","$45,000,000"
"<a href=""/movie/Kicking-and-Screaming-(2005)#tab=summary"">Kicking and Screaming</a>","$45,000,000"
"<a href=""/movie/Hitchhikers-Guide-to-the-Galaxy-The#tab=summary"">The Hitchhiker's Guide to the Galaxy</a>","$45,000,000"
"<a href=""/movie/Resident-Evil-Extinction#tab=summary"">Resident Evil: Extinction</a>","$45,000,000"
"<a href=""/movie/Fat-Albert#tab=summary"">Fat Albert</a>","$45,000,000"
"<a href=""/movie/Savages#tab=summary"">Savages</a>","$45,000,000"
"<a href=""/movie/River-Wild-The#tab=summary"">The River Wild</a>","$45,000,000"
"<a href=""/movie/Blended#tab=summary"">Blended</a>","$45,000,000"
"<a href=""/movie/All-Eyez-on-Me#tab=summary"">All Eyez on Me</a>","$45,000,000"
"<a href=""/movie/Last-Holiday#tab=summary"">Last Holiday</a>","$45,000,000"
"<a href=""/movie/16-Blocks#tab=summary"">16 Blocks</a>","$45,000,000"
"<a href=""/movie/Indian-in-the-Cupboard-The#tab=summary"">The Indian in the Cupboard</a>","$45,000,000"
"<a href=""/movie/Cellular#tab=summary"">Cellular</a>","$45,000,000"
"<a href=""/movie/Doctor-Sleep-(2019)#tab=summary"">Doctor Sleep</a>","$45,000,000"
"<a href=""/movie/Ant-Bully-The#tab=summary"">The Ant Bully</a>","$45,000,000"
"<a href=""/movie/Johnny-English#tab=summary"">Johnny English</a>","$45,000,000"
"<a href=""/movie/Dune#tab=summary"">Dune</a>","$45,000,000"
"<a href=""/movie/Aliens-in-the-Attic#tab=summary"">Aliens in the Attic</a>","$45,000,000"
"<a href=""/movie/Across-the-Universe#tab=summary"">Across the Universe</a>","$45,000,000"
"<a href=""/movie/Revolutionary-Road#tab=summary"">Revolutionary Road</a>","$45,000,000"
"<a href=""/movie/Babylon-AD#tab=summary"">Babylon A.D.</a>","$45,000,000"
"<a href=""/movie/Frankenstein-(1994)#tab=summary"">Frankenstein</a>","$45,000,000"
"<a href=""/movie/Glimmer-Man-The#tab=summary"">The Glimmer Man</a>","$45,000,000"
"<a href=""/movie/UglyDolls-(2019)#tab=summary"">UglyDolls</a>","$45,000,000"
"<a href=""/movie/Multiplicity#tab=summary"">Multiplicity</a>","$45,000,000"
"<a href=""/movie/Pledge-The#tab=summary"">The Pledge</a>","$45,000,000"
"<a href=""/movie/Producers-The-(2005)#tab=summary"">The Producers: The Movie Musical</a>","$45,000,000"
"<a href=""/movie/Phantom-The#tab=summary"">The Phantom</a>","$45,000,000"
"<a href=""/movie/Rebound#tab=summary"">Rebound</a>","$45,000,000"
"<a href=""/movie/Ghost-Writer-The#tab=summary"">The Ghost Writer</a>","$45,000,000"
"<a href=""/movie/All-the-Pretty-Horses#tab=summary"">All the Pretty Horses</a>","$45,000,000"
"<a href=""/movie/Bangkok-Dangerous-(2008)#tab=summary"">Bangkok Dangerous</a>","$45,000,000"
"<a href=""/movie/Nixon#tab=summary"">Nixon</a>","$45,000,000"
"<a href=""/movie/Dredd#tab=summary"">Dredd</a>","$45,000,000"
"<a href=""/movie/Rum-Diary-The#tab=summary"">The Rum Diary</a>","$45,000,000"
"<a href=""/movie/Deep-Rising#tab=summary"">Deep Rising</a>","$45,000,000"
"<a href=""/movie/Welcome-to-Marwen-(2018)#tab=summary"">Welcome to Marwen</a>","$45,000,000"
"<a href=""/movie/Johnny-English-Reborn#tab=summary"">Johnny English Reborn</a>","$45,000,000"
"<a href=""/movie/Miracle-at-St-Anna#tab=summary"">Miracle at St. Anna</a>","$45,000,000"
"<a href=""/movie/Big-Trouble#tab=summary"">Big Trouble</a>","$45,000,000"
"<a href=""/movie/Man-cheng-jin-dai-huang-jin-jia#tab=summary"">Man cheng jin dai huang jin jia</a>","$45,000,000"
"<a href=""/movie/Love-in-the-Time-of-Cholera#tab=summary"">Love in the Time of Cholera</a>","$45,000,000"
"<a href=""/movie/Pinocchio-(2002)#tab=summary"">Pinocchio</a>","$45,000,000"
"<a href=""/movie/Shadow-Conspiracy#tab=summary"">Shadow Conspiracy</a>","$45,000,000"
"<a href=""/movie/Foodfight#tab=summary"">Foodfight!</a>","$45,000,000"
"<a href=""/movie/Argo#tab=summary"">Argo</a>","$44,500,000"
"<a href=""/movie/Fugitive-The#tab=summary"">The Fugitive</a>","$44,000,000"
"<a href=""/movie/Rambo-First-Blood-Part-II#tab=summary"">Rambo: First Blood Part II</a>","$44,000,000"
"<a href=""/movie/Sleepers#tab=summary"">Sleepers</a>","$44,000,000"
"<a href=""/movie/Charlie-St-Cloud#tab=summary"">Charlie St. Cloud</a>","$44,000,000"
"<a href=""/movie/Juror-The#tab=summary"">The Juror</a>","$44,000,000"
"<a href=""/movie/Interview-The#tab=summary"">The Interview</a>","$44,000,000"
"<a href=""/movie/Heavens-Gate#tab=summary"">Heaven's Gate</a>","$44,000,000"
"<a href=""/movie/Heat-The#tab=summary"">The Heat</a>","$43,000,000"
"<a href=""/movie/Finding-Forrester#tab=summary"">Finding Forrester</a>","$43,000,000"
"<a href=""/movie/28-Days#tab=summary"">28 Days</a>","$43,000,000"
"<a href=""/movie/Danny-the-Dog#tab=summary"">Danny the Dog</a>","$43,000,000"
"<a href=""/movie/Sweetest-Thing-The#tab=summary"">The Sweetest Thing</a>","$43,000,000"
"<a href=""/movie/Girl-in-the-Spiders-Web-The#tab=summary"">The Girl in the Spiderâs Web</a>","$43,000,000"
"<a href=""/movie/Monster-Calls-A#tab=summary"">A Monster Calls</a>","$43,000,000"
"<a href=""/movie/Mechanic-The-(2010)#tab=summary"">The Mechanic</a>","$42,500,000"
"<a href=""/movie/Firm-The#tab=summary"">The Firm</a>","$42,000,000"
"<a href=""/movie/21-Jump-Street#tab=summary"">21 Jump Street</a>","$42,000,000"
"<a href=""/movie/Notting-Hill-(1999)#tab=summary"">Notting Hill</a>","$42,000,000"
"<a href=""/movie/Chicken-Run#tab=summary"">Chicken Run</a>","$42,000,000"
"<a href=""/movie/Along-Came-Polly#tab=summary"">Along Came Polly</a>","$42,000,000"
"<a href=""/movie/Little-Women-(2019)#tab=summary"">Little Women</a>","$42,000,000"
"<a href=""/movie/Boomerang-(1992)#tab=summary"">Boomerang</a>","$42,000,000"
"<a href=""/movie/Bruno#tab=summary"">BrÃ¼no</a>","$42,000,000"
"<a href=""/movie/Cleopatra#tab=summary"">Cleopatra</a>","$42,000,000"
"<a href=""/movie/Snatched-(2017)#tab=summary"">Snatched</a>","$42,000,000"
"<a href=""/movie/Here-Comes-the-Boom#tab=summary"">Here Comes the Boom</a>","$42,000,000"
"<a href=""/movie/High-Crimes#tab=summary"">High Crimes</a>","$42,000,000"
"<a href=""/movie/Mirror-Has-Two-Faces-The#tab=summary"">The Mirror Has Two Faces</a>","$42,000,000"
"<a href=""/movie/Red-Riding-Hood#tab=summary"">Red Riding Hood</a>","$42,000,000"
"<a href=""/movie/Mothman-Prophecies-The#tab=summary"">The Mothman Prophecies</a>","$42,000,000"
"<a href=""/movie/Licence-to-Kill#tab=summary"">Licence to Kill</a>","$42,000,000"
"<a href=""/movie/Holmes-and-Watson-(2018)#tab=summary"">Holmes &amp; Watson</a>","$42,000,000"
"<a href=""/movie/One-for-the-Money#tab=summary"">One for the Money</a>","$42,000,000"
"<a href=""/movie/15-Minutes#tab=summary"">15 Minutes</a>","$42,000,000"
"<a href=""/movie/Lord-of-War#tab=summary"">Lord of War</a>","$42,000,000"
"<a href=""/movie/Super-Mario-Bros#tab=summary"">Super Mario Bros.</a>","$42,000,000"
"<a href=""/movie/Hero#tab=summary"">Hero</a>","$42,000,000"
"<a href=""/movie/Man-on-a-Ledge#tab=summary"">Man on a Ledge</a>","$42,000,000"
"<a href=""/movie/Warriors-Way-The#tab=summary"">The Warrior's Way</a>","$42,000,000"
"<a href=""/movie/McHales-Navy#tab=summary"">McHale's Navy</a>","$42,000,000"
"<a href=""/movie/Micmacs#tab=summary"">Micmacs</a>","$42,000,000"
"<a href=""/movie/Bronzes-3-Amis-Pour-La-Vie-Les#tab=summary"">Les BronzÃ©s 3: amis pour la vie</a>","$42,000,000"
"<a href=""/movie/Pourquoi-jai-pas-mange-mon-pere#tab=summary"">Pourquoi j'ai pas mangÃ© mon pÃ¨re</a>","$42,000,000"
"<a href=""/movie/8-Mile#tab=summary"">8 Mile</a>","$41,000,000"
"<a href=""/movie/Rocketman-(UK)-(2019)#tab=summary"">Rocketman</a>","$41,000,000"
"<a href=""/movie/Knights-Tale-A#tab=summary"">A Knightâs Tale</a>","$41,000,000"
"<a href=""/movie/Medallion-The#tab=summary"">The Medallion</a>","$41,000,000"
"<a href=""/movie/Big-Year-The#tab=summary"">The Big Year</a>","$41,000,000"
"<a href=""/movie/Sixth-Sense-The#tab=summary"">The Sixth Sense</a>","$40,000,000"
"<a href=""/movie/Wedding-Crashers#tab=summary"">Wedding Crashers</a>","$40,000,000"
"<a href=""/movie/Karate-Kid-The-(2009)#tab=summary"">The Karate Kid</a>","$40,000,000"
"<a href=""/movie/John-Wick-Chapter-3-Parabellum-(2019)#tab=summary"">John Wick: Chapter 3 â Parabellum</a>","$40,000,000"
"<a href=""/movie/Fifty-Shades-of-Grey#tab=summary"">Fifty Shades of Grey</a>","$40,000,000"
"<a href=""/movie/Proposal-The#tab=summary"">The Proposal</a>","$40,000,000"
"<a href=""/movie/American-Hustle#tab=summary"">American Hustle</a>","$40,000,000"
"<a href=""/movie/Knives-Out-(2019)#tab=summary"">Knives Out</a>","$40,000,000"
"<a href=""/movie/Cheaper-by-the-Dozen#tab=summary"">Cheaper by the Dozen</a>","$40,000,000"
"<a href=""/movie/Lucy#tab=summary"">Lucy</a>","$40,000,000"
"<a href=""/movie/Lone-Survivor#tab=summary"">Lone Survivor</a>","$40,000,000"
"<a href=""/movie/Back-to-the-Future-Part-II#tab=summary"">Back to the Future Part II</a>","$40,000,000"
"<a href=""/movie/Double-Jeopardy#tab=summary"">Double Jeopardy</a>","$40,000,000"
"<a href=""/movie/Spy-Kids-3-D-Game-Over#tab=summary"">Spy Kids 3-D: Game Over</a>","$40,000,000"
"<a href=""/movie/Time-to-Kill-A#tab=summary"">A Time to Kill</a>","$40,000,000"
"<a href=""/movie/League-of-Their-Own-A#tab=summary"">A League of Their Own</a>","$40,000,000"
"<a href=""/movie/Conjuring-2-The-Enfield-Poltergeist-The#tab=summary"">The Conjuring 2: The Enfield Poltergeist</a>","$40,000,000"
"<a href=""/movie/Social-Network-The#tab=summary"">The Social Network</a>","$40,000,000"
"<a href=""/movie/Julie-and-Julia#tab=summary"">Julie &amp; Julia</a>","$40,000,000"
"<a href=""/movie/Hes-Just-Not-That-Into-You#tab=summary"">He's Just Not That Into You</a>","$40,000,000"
"<a href=""/movie/John-Wick-Chapter-Two#tab=summary"">John Wick: Chapter Two</a>","$40,000,000"
"<a href=""/movie/Ride-Along-2#tab=summary"">Ride Along 2</a>","$40,000,000"
"<a href=""/movie/Scary-Movie-4#tab=summary"">Scary Movie 4</a>","$40,000,000"
"<a href=""/movie/Get-Hard#tab=summary"">Get Hard</a>","$40,000,000"
"<a href=""/movie/Scream-3#tab=summary"">Scream 3</a>","$40,000,000"
"<a href=""/movie/Back-to-the-Future-Part-III#tab=summary"">Back to the Future Part III</a>","$40,000,000"
"<a href=""/movie/Accountant-The#tab=summary"">The Accountant</a>","$40,000,000"
"<a href=""/movie/Dumb-and-Dumber-To#tab=summary"">Dumb and Dumber To</a>","$40,000,000"
"<a href=""/movie/Other-Woman-The-(2014)#tab=summary"">The Other Woman</a>","$40,000,000"
"<a href=""/movie/Dracula-(1992)#tab=summary"">Bram Stoker's Dracula</a>","$40,000,000"
"<a href=""/movie/Eight-Below#tab=summary"">Eight Below</a>","$40,000,000"
